==13101== NVPROF is profiling process 13101, command: ./main
==13101== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==13101== Profiling application: ./main
==13101== Profiling result:
==13101== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",20,"dram_write_throughput","Device Memory Write Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",20,"dram_utilization","Device Memory Utilization","Idle (0)","Low (1)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",20,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",20,"ecc_transactions","ECC Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",20,"ecc_throughput","ECC Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",20,"dram_read_bytes","Total bytes read from DRAM to L2 cache",0,128,6
"NVIDIA GeForce GTX 1080 Ti (0)","reluActivationBackprop(float*, float*, float*, int, int)",20,"dram_write_bytes","Total bytes written from L2 cache to DRAM",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_per_warp","Instructions per warp",44.500000,105.041667,74.770833
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"warp_execution_efficiency","Warp Execution Efficiency",84.515449%,85.745984%,84.910256%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",76.592250%,79.248596%,78.106376%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_replay_overhead","Instruction Replay Overhead",0.037882,0.078652,0.058267
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gld_transactions_per_request","Global Load Transactions Per Request",13.500000,16.021277,14.760638
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gst_transactions_per_request","Global Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"shared_store_transactions","Shared Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"shared_load_transactions","Shared Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"local_load_transactions","Local Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"local_store_transactions","Local Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gld_transactions","Global Load Transactions",54,1506,780
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gst_transactions","Global Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"sysmem_read_transactions","System Memory Read Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"sysmem_write_transactions","System Memory Write Transactions",5,5,5
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_read_transactions","L2 Read Transactions",129,3787,1832
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_write_transactions","L2 Write Transactions",113,2897,1505
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"local_hit_rate","Local Hit Rate",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gld_requested_throughput","Requested Global Load Throughput",151.497111MB/s,2.040137GB/s,1.424119GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gst_requested_throughput","Requested Global Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gld_throughput","Global Load Throughput",157.556995MB/s,2.040137GB/s,1.425957GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gst_throughput","Global Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",89.600000%,89.680793%,89.640396%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"tex_cache_throughput","Unified Cache Throughput",157.556995MB/s,2.045577GB/s,1.429632GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",157.556995MB/s,2.040137GB/s,1.425957GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_read_throughput","L2 Throughput (Reads)",1.535957GB/s,20.602664GB/s,13.470150GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_write_throughput","L2 Throughput (Writes)",1.337435GB/s,15.760739GB/s,11.062194GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"sysmem_write_throughput","System Memory Write Throughput",26.671541MB/s,61.354198MB/s,37.633275MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gld_efficiency","Global Memory Load Efficiency",96.153846%,100.000000%,98.076923%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"gst_efficiency","Global Memory Store Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"tex_cache_transactions","Unified Cache Transactions",13,376,194
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_sp","Floating Point Operations(Single Precision)",1200,36000,18600
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",600,18000,9300
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",200,6000,3100
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_executed","Instructions Executed",356,10084,5220
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_issued","Instructions Issued",384,10466,5425
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",7.560137%,38.804425%,16.682853%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",17.065905%,40.101127%,26.998446%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_memory_dependency","Issue Stall Reasons (Data Request)",0.000000%,10.138765%,4.702437%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_other","Issue Stall Reasons (Other)",2.104472%,7.641444%,3.499369%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",26.315366%,64.308520%,46.166045%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.049646%,0.417991%,0.207051%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_fp_32","FP Instructions(Single)",900,34705,17686
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_fp_64","FP Instructions(Double)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_integer","Integer Instructions",5592,150972,78050
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_bit_convert","Bit-Convert Instructions",500,15000,7750
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_control","Control-Flow Instructions",456,16777,8500
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_compute_ld_st","Load/Store Instructions",200,6000,3100
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_misc","Misc Instructions",1380,26065,13606
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"issue_slots","Issue Slots",352,9520,4936
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"cf_issued","Issued Control-Flow Instructions",20,1318,669
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"cf_executed","Executed Control-Flow Instructions",20,1318,669
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"ldst_issued","Issued Load/Store Instructions",42,944,493
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"ldst_executed","Executed Load/Store Instructions",24,380,202
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"atomic_transactions","Atomic Transactions",100,2884,1492
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"atomic_transactions_per_request","Atomic Transactions Per Request",25.000000,30.680851,27.840426
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_atomic_throughput","L2 Throughput (Atomic requests)",1.183571GB/s,15.690014GB/s,10.966640GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_atomic_transactions","L2 Transactions (Atomic requests)",200,5768,2984
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",13,375,194
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",1.054983%,1.937831%,1.464180%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.037235%,0.711740%,0.279620%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"inst_fp_16","HP Instructions(Half)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateBias(float*, float*, int, int, int, float)",40,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
